Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Offspring,tt1262413,2009,Horror,"Director:, Andrew van den Houten, | ,     Stars:, Jessica Butler, , Kelly Carey, , Holter Graham, , T.J. Graye","Against the backdrop of grisly murders and child abductions, a clan of cannibalistic savages which plague the North-east Coast since 1858, is after an unsuspecting family and their innocent baby girl. Do they have what it takes to survive?",4.9,79 min,R,2968,
Kristy,tt2027136,2014,"Horror, Thriller","Director:, Olly Blackburn, | ,     Stars:, Haley Bennett, , Ashley Greene, , Lucas Till, , Chris Coy","When a college girl who is alone on campus over the Thanksgiving break is targeted by a group of outcasts, she must conquer her deepest fears to outwit them and fight back.",5.9,86 min,Not Rated,8761,
Warlock: The Armageddon,tt0108517,1993,"Action, Fantasy, Horror","Director:, Anthony Hickox, | ,     Stars:, Julian Sands, , Chris Young, , Paula Marshall, , Joanna Pacula",An order of Druids train their children to battle an evil Warlock determined to unleash Satan upon the world by bringing a collection of five mystic rune stones together.,5.4,98 min,R,6446,"3,902,679"
Murder Drones,tt15599734,2021– ,"Animation, Action, Adventure","Stars:, Michael Kovach, , Elsie Lovelock, , Nola Klop, , David Dixon","On a post-apocalyptic exoplanet, worker drones struggle to survive by hiding from rogue robots called Murder Drones.",8.3,20 min,TV-PG,771,
1920,tt1301698,2008,"Horror, Mystery, Romance","Director:, Vikram Bhatt, | ,     Stars:, Rajneesh Duggal, , Adah Sharma, , Anjori Alagh, , Raj Zutshi","After forsaking his family and religion, a husband finds his wife is demoniacally possessed.",6.4,138 min,Unrated,3760,
The Gloaming,tt8610212,2020– ,"Crime, Drama, Horror","Stars:, Emma Booth, , Ewen Leslie, , Aaron Pedersen, , Rena Owen","When an unidentified woman is found brutally murdered, Detective Molly McGee teams up with fellow cop, Alex O'Connell, with whom she shares a tragic past, to solve the crime.",6.6,50 min,TV-MA,2551,
Human Experiments,tt0080902,1979,"Crime, Horror, Thriller","Director:, Gregory Goodell, | ,     Stars:, Linda Haynes, , Geoffrey Lewis, , Ellen Travolta, , Lurene Tuttle",A demented prison doctor performs gruesome shock therapy experiments on inmates.,4.4,82 min,R,767,
Open Grave,tt2071550,2013,"Horror, Mystery, Sci-Fi","Director:, Gonzalo López-Gallego, | ,     Stars:, Sharlto Copley, , Thomas Kretschmann, , Josie Ho, , Joseph Morgan","A man wakes up in the wilderness, in a pit full of dead bodies, with no memory and must determine if the murderer is one of the strangers who rescued him, or if he himself is the killer.",6.2,102 min,Unrated,30620,
The Sailor Who Fell from Grace with the Sea,tt0075161,1976,"Drama, Horror, Mystery","Director:, Lewis John Carlino, | ,     Stars:, Sarah Miles, , Kris Kristofferson, , Jonathan Kahn, , Margo Cunningham","After his father dies, a disturbed young boy plots to take revenge on the new man in his mother's life.",6.2,105 min,R,1486,
Murder-Set-Pieces,tt0422779,2004,Horror,"Director:, Nick Palumbo, | ,     Stars:, Sven Garrett, , Cerina Vincent, , Tony Todd, , Gunnar Hansen","A fashion photographer exposes his demented childhood and zooms his evil lens on the oldest profession under the moon, in quite possibly the most notorious serial killer film ever made.",3.7,105 min,R,4399,
They're Playing with Fire,tt0088255,1984,"Crime, Horror, Thriller","Director:, Howard Avedis, | ,     Stars:, Sybil Danning, , Eric Brown, , Andrew Prine, , Paul Clemens","A married college professor decides to seduce her student, whom she hired as a handyman for her yacht. The hesitant student succumbs to his buxom professor, but their romance is interrupted by her corrupt husband and a masked murderer.",5.1,96 min,R,1159,
Eyes of Fire,tt0085515,1983,"Drama, Horror, Western","Director:, Avery Crounse, | ,     Stars:, Dennis Lipscomb, , Guy Boyd, , Rebecca Stanley, , Sally Klein","A preacher is accused of adultery, and he and his followers are chased out of town. They become stranded in an isolated forest, which is haunted by the spirits of long dead Native Americans.",6.3,90 min,R,1873,
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,tt14903892,2021 Video,"Animation, Adventure, Comedy","Director:, Cecilia Aranovich, | ,     Stars:, Frank Welker, , Grey Griffin, , Matthew Lillard, , Kate Micucci","Scooby-Doo and his friends are drawn to a strange object in the middle of Nowhere, Kansas--the backwoods hometown of Courage and his owners, Eustace and Muriel Bagge.",6.3,78 min,TV-PG,2264,
Mr In-Between,tt0280962,2001,"Crime, Horror, Romance","Director:, Paul Sarossy, | ,     Stars:, Andrew Howard, , Geraldine O'Rawe, , Andrew Tiernan, , David Calder",A hitman falls in love with an old friend and starts questioning the meaning of life. In HD.,6.2,98 min,R,732,
Let Sleeping Corpses Lie,tt0071431,1974,Horror,"Director:, Jorge Grau, | ,     Stars:, Cristina Galbó, , Ray Lovelock, , Arthur Kennedy, , Aldo Massasso","A cop chases two hippies suspected of a series of Manson family-like murders; unbeknownst to him, the real culprits are the living dead, brought to life with a hunger for human flesh by ultrasonic radiation being used for pest control.",6.8,95 min,R,8741,
Murder-Rock: Dancing Death,tt0087759,1984,"Horror, Mystery, Thriller","Director:, Lucio Fulci, | ,     Stars:, Olga Karlatos, , Ray Lovelock, , Claudio Cassinelli, , Cosimo Cinieri",The owner of a prestigious New York ballet school teams up with a male model to solve a series of bizarre murders of a few of the students.,5.5,93 min,R,2043,
The Tingler,tt0053363,1959,Horror,"Director:, William Castle, | ,     Stars:, Vincent Price, , Judith Evelyn, , Darryl Hickman, , Patricia Cutts",An obsessed pathologist discovers and captures a parasitic creature that grows when fear grips its host.,6.6,82 min,Not Rated,8859,
Down a Dark Hall,tt2372251,2018,"Drama, Fantasy, Horror","Director:, Rodrigo Cortés, | ,     Stars:, AnnaSophia Robb, , Uma Thurman, , Isabelle Fuhrman, , Victoria Moroles","A troubled teen named Kit Gordy is forced to join the exclusive Blackwood Boarding School, just to find herself trapped by dark forces around its mysterious headmistress, Madame Duret.",5.0,96 min,PG-13,14519,
Ghost in the Machine,tt0107009,1993,"Horror, Sci-Fi, Thriller","Director:, Rachel Talalay, | ,     Stars:, Karen Allen, , Chris Mulkey, , Ted Marcoux, , Wil Horneff",An electric surge causes a serial killer's soul to end up in a computer system.,4.6,95 min,R,4025,"5,086,909"
The Aftermath,tt0083526,1982,"Horror, Sci-Fi, Thriller","Director:, Steve Barkett, | ,     Stars:, Steve Barkett, , Lynne Margulies, , Sid Haig, , Christopher Barkett",An astronaut battles mutant cannibals after returning from space to find earth ravaged by nuclear and biological war. A B-movie cult classic.,4.4,95 min,Not Rated,914,
August Underground's Mordum,tt0410332,2003 Video,Horror,"Directors:, Jerami Cruise, , Killjoy, , Michael Todd Schneider, , Fred Vogel, , Cristie Whiles, | ,     Stars:, Cristie Whiles, , Fred Vogel, , Michael Todd Schneider, , Jerami Cruise",Two friends bring along a newcomer to go on a killing spree.,3.0,77 min,Unrated,3781,
Laboratory Conditions,tt6956566,2017,"Short, Drama, Horror","Director:, Jocelyn Stamat, | ,     Stars:, Marisa Tomei, , Minnie Driver, , Paulo Costanzo, , Lisa Renée",A physician investigating a missing body disrupts an unlawful experiment.,7.3,16 min,,325,
Z,tt8995218,I) (2019,"Horror, Mystery, Thriller","Director:, Brandon Christensen, | ,     Stars:, Keegan Connor Tracy, , Jett Klyne, , Sean Rogerson, , Sara Canning",A family finds themselves terrorized by their eight-year-old son's imaginary friend.,5.5,83 min,Not Rated,5732,
Breaking Surface,tt10081762,2020,"Adventure, Drama, Horror","Director:, Joachim Hedén, | ,     Stars:, Moa Gammel, , Madeleine Martin, , Trine Wiggen, , Jitse Jonathan Buitink",A winter diving trip in Norway turns into a desperate race against time for two sisters when one of them becomes trapped at the bottom of the ocean by falling rocks.,6.1,82 min,,5188,
Devil Hunter,tt0080486,1980,Horror,"Director:, Jesús Franco, | ,     Stars:, Ursula Buchfellner, , Al Cliver, , Antonio Mayans, , Antônio do Cabo","A Vietnam veteran heads to an island inhabited by cannibals to save a kidnapped model not only from her kidnappers, but also from the cannibals' lurking Devil god.",3.5,102 min,Not Rated,1514,
Sweet Sixteen,tt0083146,1983,"Crime, Horror, Mystery","Director:, Jim Sotos, | ,     Stars:, Bo Hopkins, , Susan Strasberg, , Patrick Macnee, , Don Stroud","Teenager Melissa moves into a small town filled with racial prejudice and bullying, and each time she meets up with one of the boys in town, they end up murdered - but who is the killer?",5.1,90 min,R,2088,
Five Nights at Freddy's: Security Breach,tt13160360,2021 Video Game,"Horror, Mystery","Directors:, Brian Freyermuth, , Jason Topolski, | ,     Stars:, Andy Field, , Kellen Goff, , Heather Masters, , Cameron Miller","Play as Gregory, a young boy who's been trapped overnight inside of Freddy Fazbear's Mega Pizzaplex. With the help of Freddy himself, Gregory must uncover the secrets of the Pizzaplex, learn the truth, and survive until dawn.",6.7,,T,894,
Shriek If You Know What I Did Last Friday the Thirteenth,tt0212235,2000 Video,"Comedy, Horror","Director:, John Blanchard, | ,     Stars:, Aimee Graham, , Chris Palermo, , Kim Greist, , Harley Cross","A reporter investigates a series of murders, dubbed the Spring Break Massacre, which leads to further mayhem.",3.9,86 min,R,11236,
The Dark,tt0411267,2005,"Drama, Fantasy, Horror","Director:, John Fawcett, | ,     Stars:, Sean Bean, , Maria Bello, , Sophie Stuckey, , Abigail Stone","In mourning over the tragic drowning of their daughter Sarah, James and Adèle are visited by Ebrill, a young girl who claims she died 60 years ago - and bears a startling resemblance to Sarah.",5.3,93 min,R,11086,
The Monster Club,tt0081178,1981,"Comedy, Horror, Musical","Director:, Roy Ward Baker, | ,     Stars:, Vincent Price, , John Carradine, , Anthony Steel, , Roger Sloman","A writer of horror stories is invited to a ""monster club"" by a mysterious old gentleman. There, three gruesome stories are told to him; between each story some musicians play their songs.",5.9,104 min,Unrated,4199,
The Beast in Heat,tt0076649,1977,"Horror, War","Director:, Luigi Batzella, | ,     Stars:, Macha Magall, , Gino Turini, , Edilio Kim, , Xiro Papas","A beautiful, nefarious senior female SS officer/doctor creates a genetic, mutant human hybrid; the beast is a, squat, mongoloid hyper-sexually-driven fiend which she uses to torture and molest female prisoners while get fellow Nazis watch.",3.7,88 min,Not Rated,1849,
The Shaft,tt0247303,2001,"Action, Horror, Mystery","Director:, Dick Maas, | ,     Stars:, James Marshall, , Naomi Watts, , Eric Thal, , Michael Ironside","When the elevators in New York's 102-story Millennium Building start to malfunction, mechanic Mark Newman is sent to find the cause. After a series of gruesome and deadly ""accidents"" occur, Mark joins forces with spunky reporter Jennifer.",4.7,111 min,R,5095,
Johnny Frank Garrett's Last Word,tt2836628,2016,"Crime, Drama, Horror","Director:, Simon Rumley, | ,     Stars:, Sean Patrick Flanery, , Mike Doyle, , Erin Cummings, , Dodge Prince","When a young man is executed for committing murder, he leaves behind a curse letter, promising vengeance for all those connected to his unfair trial.",5.0,95 min,Not Rated,1399,
The Little Stranger,tt6859762,2018,"Drama, Horror, Mystery","Director:, Lenny Abrahamson, | ,     Stars:, Domhnall Gleeson, , Will Poulter, , Ruth Wilson, , Liv Hill","After a doctor is called to visit a crumbling manor, strange things begin to occur.",5.5,111 min,R,10336,"713,143"
Curse of the Fly,tt0059076,1965,"Drama, Horror, Mystery","Director:, Don Sharp, | ,     Stars:, Brian Donlevy, , George Baker, , Carole Gray, , Yvette Rees","Motorist Martin Delambre attempts to keep evidence of his family's bizarre experiments in teleportation hidden from his wife, who is hiding secrets of her own.",5.2,86 min,Approved,2316,
The Puppet Masters,tt0111003,1994,"Horror, Sci-Fi, Thriller","Director:, Stuart Orme, | ,     Stars:, Donald Sutherland, , Eric Thal, , Julie Warner, , Keith David","The Earth is invaded by stingray-shaped alien ""slugs"" that ride on people's backs and control their minds.",5.9,109 min,R,9436,"8,638,072"
Seoul Station,tt3845670,2016,"Animation, Action, Horror","Director:, Sang-ho Yeon, | ,     Stars:, Seung-ryong Ryu, , Shim Eun-kyung, , Joon Lee, , Jang Hyuk-jin",Several groups of people try to survive a zombie pandemic that unleashes itself in downtown Seoul.,6.1,92 min,,7131,
The Den,tt2503154,2013,"Horror, Mystery, Thriller","Director:, Zachary Donohue, | ,     Stars:, Melanie Papalia, , David Schlachtenhaufen, , Adam Shapiro, , Anna Margaret Hollyman","While studying the habits of web cam chat users from the apparent safety of her own home, a young woman's life begins to spiral out of control after witnessing a grisly murder online.",6.0,76 min,R,14848,
Aquaslash,tt7286836,2019,"Comedy, Horror","Director:, Renaud Gauthier, | ,     Stars:, Nicolas Fontaine, , Brittany Drisdelle, , Nick Walker, , Madelline Harvey","Thrills, Chills and screwball comedy meet tiny bikinis and gory dismemberment in this chlorine and blood drenched murder mystery.",3.9,71 min,Not Rated,2753,
Dying Light 2: Stay Human,tt8545514,2022 Video Game,"Action, Adventure, Horror","Directors:, Marc Albinet, , Adrian Ciszewski, , Thomas Mitchells, | ,     Stars:, Jonah Scott, , Rosario Dawson, , Jonathan Forbes, , David Belle","Fifteen years after the virus in Harran, the infected world is plunged into a modern dark age, where players deal with bandits and factions during the day and the infected at night.",7.7,,M,1482,
Nightsiren,tt10334222,2022,"Drama, Horror, Mystery","Director:, Tereza Nvotová, | ,     Stars:, Natalia Germani, , Eva Mores, , Juliana Olhová, , Iva Bittová","A young woman returns to her native mountain village, searching for answers about her troubled childhood, but as she tries to uncover the truth, ancient superstitions lead the villagers to accuse her of witchcraft and murder.",6.4,106 min,,413,
God Told Me To,tt0075930,1976,"Crime, Horror, Sci-Fi","Director:, Larry Cohen, | ,     Stars:, Tony Lo Bianco, , Deborah Raffin, , Sandy Dennis, , Sylvia Sidney","A New York detective investigates a series of murders committed by random New Yorkers who claim that ""God told them to.""",6.2,91 min,R,6143,
