Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Rocky IV,tt0089927,1985,"Drama, Sport","Director:, Sylvester Stallone, | ,     Stars:, Sylvester Stallone, , Talia Shire, , Burt Young, , Carl Weathers","Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union.",6.9,91 min,PG,216569,"127,873,716"
Days of Thunder,tt0099371,1990,"Action, Drama, Sport","Director:, Tony Scott, | ,     Stars:, Tom Cruise, , Nicole Kidman, , Robert Duvall, , Randy Quaid",A young hot-shot stock car driver gets his chance to compete at the top level.,6.1,107 min,PG-13,92428,"82,670,733"
Blue Lock,tt15222080,2022– ,"Animation, Sport, Thriller","Stars:, Ricco Fajardo, , Aaron Dismuke, , Drew Breedlove, , Alex Hom",High school soccer players from across Japan gather for a controversial project designed to create the best and most egoistic striker in the world.,8.3,22 min,TV-14,8785,
The Wrestler,tt1125849,2008,"Drama, Sport, Thriller","Director:, Darren Aronofsky, | ,     Stars:, Mickey Rourke, , Marisa Tomei, , Evan Rachel Wood, , Mark Margolis","A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",7.9,109 min,R,313083,"26,236,603"
The League,tt1480684,I) (2009–2015,"Comedy, Sport","Stars:, Mark Duplass, , Jonathan Lajoie, , Nick Kroll, , Stephen Rannazzisi",An ensemble comedy that follows a group of old friends in a fantasy football league who care deeply about one another -- so deeply that they use every opportunity to make each other's lives miserable.,8.3,22 min,TV-MA,50390,
Real Steel,tt0433035,2011,"Action, Drama, Sci-Fi","Director:, Shawn Levy, | ,     Stars:, Hugh Jackman, , Evangeline Lilly, , Dakota Goyo, , Anthony Mackie","In the near future, robot boxing is a top sport. A struggling ex-boxer feels he's found a champion in a discarded robot.",7.1,127 min,PG-13,340792,"85,468,508"
The Longest Yard,tt0071771,1974,"Comedy, Crime, Drama","Director:, Robert Aldrich, | ,     Stars:, Burt Reynolds, , Eddie Albert, , Ed Lauter, , Michael Conrad","A sadistic warden asks a former pro quarterback, now serving time in his prison, to put together a team of inmates to take on (and get pummeled by) the guards.",7.1,121 min,R,20390,"7,130,696"
The Bad News Bears,tt0074174,1976,"Comedy, Drama, Family","Director:, Michael Ritchie, | ,     Stars:, Walter Matthau, , Tatum O'Neal, , Vic Morrow, , Joyce Van Patten","An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league.",7.3,102 min,PG,23858,"42,349,782"
Rudy,tt0108002,1993,"Biography, Drama, Sport","Director:, David Anspaugh, | ,     Stars:, Sean Astin, , Jon Favreau, , Ned Beatty, , Greta Lind",Rudy has always been told that he was too small to play college football. But he is determined to overcome the odds and fulfill his dream of playing for Notre Dame.,7.5,114 min,PG,66136,"22,750,363"
Back to School,tt0090685,1986,"Comedy, Romance, Sport","Director:, Alan Metter, | ,     Stars:, Rodney Dangerfield, , Sally Kellerman, , Burt Young, , Keith Gordon","To help his discouraged son get through college, a funloving and obnoxious rich businessman decides to enter the school as a student himself.",6.6,96 min,PG-13,34360,"91,258,000"
The Way Back,tt8544498,I) (2020,"Drama, Sport","Director:, Gavin O'Connor, | ,     Stars:, Ben Affleck, , Al Madrigal, , Janina Gavankar, , Michaela Watkins","Jack Cunningham was a high school basketball phenom who walked away from the game, forfeiting his future. Years later, when he reluctantly accepts a coaching job at his alma mater, he may get one last shot at redemption.",6.7,108 min,R,50044,"13,590,514"
Heels,tt6554240,2021– ,"Drama, Sport","Stars:, Stephen Amell, , Alexander Ludwig, , Alison Luff, , Roxton Garcia","Two brothers and rivals - one a villain, or ""heel,"" in the ring; the other a hero, or ""face,"" war over their late father's wrestling promotion, vying for national attention in small-town Georgia.",8.0,60 min,TV-MA,7479,
Kingdom,tt3673794,2014–2017,"Drama, Sport","Stars:, Frank Grillo, , Kiele Sanchez, , Matt Lauria, , Jonathan Tucker",A retired MMA fighter turned trainer juggles keeping his mixed martial arts gym running and keeping his family united.,8.5,43 min,TV-MA,18874,
The Cannonball Run,tt0082136,1981,"Action, Comedy, Sport","Director:, Hal Needham, | ,     Stars:, Burt Reynolds, , Roger Moore, , Farrah Fawcett, , Dom DeLuise","A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.",6.2,95 min,PG,38154,"72,179,579"
Shoresy,tt18249282,2022,"Action, Comedy, Drama","Stars:, Jared Keeso, , Tasya Teles, , Harlan Blayne Kytwayhat, , Blair Lamora","Sees the foul-mouthed, chirp-serving, mother-loving, fan favorite character, Shoresy, join a senior AAA hockey team in Sudbury on a quest to never lose again.",8.5,24 min,TV-MA,5454,
Blue Crush,tt0300532,2002,"Drama, Romance, Sport","Director:, John Stockwell, | ,     Stars:, Kate Bosworth, , Michelle Rodriguez, , Matthew Davis, , Sanoe Lake","As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player.",5.7,104 min,PG-13,32173,"40,390,647"
Space Jam: A New Legacy,tt3554046,2021,"Animation, Adventure, Comedy","Director:, Malcolm D. Lee, | ,     Stars:, LeBron James, , Don Cheadle, , Cedric Joe, , Khris Davis","A rogue artificial intelligence kidnaps the son of famed basketball player LeBron James, who then has to work with Bugs Bunny to win a basketball game.",4.5,115 min,PG,75916,"70,592,228"
Bring It on: All or Nothing,tt0490822,2006 Video,"Comedy, Sport","Director:, Steve Rash, | ,     Stars:, Hayden Panettiere, , Jake McDorman, , JoJo Wright, , Emme Rylan","A transfer student to a rough high school tries joining the cheer-leading squad and she not only faces off against the head cheerleader, but against her former school in preparation for a cheer-off competition.",5.5,99 min,PG-13,21553,
Turbo Charged Prelude to 2 Fast 2 Furious,tt2055789,2003 Video,"Short, Action, Sport","Director:, Philip G. Atwell, | ,     Stars:, Paul Walker, , Candy Richardz, , Peter Aylward, , Vin Diesel","Taking place after The Fast and The Furious, Brian O'Connor tries to evade the law, which leads up to the events of 2 Fast 2 Furious.",6.0,6 min,Not Rated,5300,
King Richard,tt9620288,2021,"Biography, Drama, Sport","Director:, Reinaldo Marcus Green, | ,     Stars:, Will Smith, , Aunjanue Ellis-Taylor, , Jon Bernthal, , Saniyya Sidney",A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard Williams.,7.5,144 min,PG-13,122577,
Friday Night Lights,tt0390022,2004,"Action, Drama, Sport","Director:, Peter Berg, | ,     Stars:, Billy Bob Thornton, , Jay Hernandez, , Derek Luke, , Lucas Black","Based on H.G. Bissinger's book, which profiled the economically depressed town of Odessa, Texas and their heroic high school football team, The Permian High Panthers.",7.2,118 min,PG-13,65145,"61,255,921"
Somewhere in Queens,tt14097180,2022,"Comedy, Drama, Sport","Director:, Ray Romano, | ,     Stars:, Ray Romano, , Laurie Metcalf, , Sebastian Maniscalco, , Jennifer Esposito","Leo and Angela Russo live a simple life in Queens, surrounded by their overbearing Italian-American family. When their son 'Sticks' finds success on his high-school basketball team, Leo tears the family apart trying to make it happen.",7.3,106 min,R,640,
Green Street Hooligans,tt0385002,2005,"Crime, Drama, Sport","Director:, Lexi Alexander, | ,     Stars:, Elijah Wood, , Charlie Hunnam, , Claire Forlani, , Marc Warren","A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism.",7.4,109 min,R,155898,"344,095"
17 Again,tt0974661,2009,"Comedy, Drama, Fantasy","Director:, Burr Steers, | ,     Stars:, Zac Efron, , Matthew Perry, , Leslie Mann, , Thomas Lennon",Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,6.4,102 min,PG-13,207974,"64,167,069"
Speed Racer,tt0811080,2008,"Action, Adventure, Comedy","Directors:, Lana Wachowski, , Lilly Wachowski, | ,     Stars:, Emile Hirsch, , Matthew Fox, , Christina Ricci, , Nicholas Elia",Young driver Speed Racer aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.,6.1,135 min,PG,76163,"43,945,766"
Heavyweights,tt0110006,1995,"Comedy, Drama, Family","Director:, Steven Brill, | ,     Stars:, Tom McGowan, , Aaron Schwartz, , Ben Stiller, , David Goldman","Plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that it is a woodland hellhole run by a psycho ex-fitness instructor.",6.6,100 min,PG,29271,"17,689,177"
Touchback,tt1628055,2011,"Drama, Family, Fantasy","Director:, Don Handfield, | ,     Stars:, Brian Presley, , Kurt Russell, , Melanie Lynskey, , Marc Blucas",A man looks back 15 years to the injury that ended his career as a promising high-school football player.,6.5,118 min,PG-13,4295,"204,068"
Kingpin,tt0116778,1996,"Comedy, Sport","Directors:, Bobby Farrelly, , Peter Farrelly, | ,     Stars:, Woody Harrelson, , Randy Quaid, , Bill Murray, , Vanessa Angel","A star bowler whose career was prematurely ""cut off"" hopes to ride a new prodigy to success and riches.",6.9,114 min,PG-13,87882,"24,944,213"
The Art of Racing in the Rain,tt1478839,2019,"Comedy, Drama, Romance","Director:, Simon Curtis, | ,     Stars:, Kevin Costner, , Milo Ventimiglia, , Jackie Minns, , Marcus Hondro","Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life.",7.5,109 min,PG,34272,"25,501,224"
Turbo,tt1860353,2013,"Animation, Adventure, Comedy","Director:, David Soren, | ,     Stars:, Ryan Reynolds, , Paul Giamatti, , Maya Rudolph, , Samuel L. Jackson",A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,6.4,96 min,PG,103728,"83,028,128"
He Got Game,tt0124718,1998,"Drama, Sport","Director:, Spike Lee, | ,     Stars:, Denzel Washington, , Milla Jovovich, , Ray Allen, , Rosario Dawson",A basketball player's father must try to convince him to go to a college so he can get a shorter sentence.,6.9,136 min,R,49812,"21,554,585"
Rocky Balboa,tt0479143,2006,"Action, Drama, Sport","Director:, Sylvester Stallone, | ,     Stars:, Sylvester Stallone, , Antonio Tarver, , Milo Ventimiglia, , Burt Young","Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight against the reigning heavyweight champ Mason 'The Line' Dixon.",7.1,102 min,PG,224715,"70,270,943"
Over the Top,tt0093692,1987,"Action, Drama, Sport","Director:, Menahem Golan, | ,     Stars:, Sylvester Stallone, , Robert Loggia, , Susan Blakely, , Rick Zumwalt",Tough trucker Lincoln Hawk is determined to win back his son and triumph at the world arm wrestling championships.,5.8,93 min,PG,56834,"16,057,580"
In from the Side,tt7947604,2022,"Drama, Romance, Sport","Director:, Matt Carter, | ,     Stars:, Alexander Lincoln, , Alexander King, , William Hearle, , Alex Hammond","Following a drunken encounter, two equally attached men from a cash strapped and divided gay rugby club unwittingly sleepwalk into an adulterous affair but must conceal their growing feelings or risk destroying the club they love.",6.7,134 min,Unrated,5361,
Trouble with the Curve,tt2083383,2012,"Drama, Sport","Director:, Robert Lorenz, | ,     Stars:, Clint Eastwood, , Amy Adams, , John Goodman, , Justin Timberlake","A daughter tries to remedy her dysfunctional relationship with her ailing father, a decorated baseball scout, by helping him in a recruiting trip which could be his last.",6.8,111 min,PG-13,66217,"35,763,137"
Bend It Like Beckham,tt0286499,2002,"Comedy, Drama, Romance","Director:, Gurinder Chadha, | ,     Stars:, Parminder Nagra, , Keira Knightley, , Jonathan Rhys Meyers, , Anupam Kher","Two ambitious girls, despite their parents' wishes, have their hearts set on careers in professional football.",6.7,112 min,PG-13,113344,"32,543,449"
True Spirit,tt2353868,2023,"Adventure, Biography, Drama","Director:, Sarah Spillane, | ,     Stars:, Alyla Browne, , Teagan Croft, , Cliff Curtis, , Josh Lawson","The story of Australian teenager, Jessica Watson, the youngest person ever to sail solo, non-stop around the world.",6.8,109 min,TV-PG,7306,
Baki,tt6357658,2018–2020,"Animation, Action, Drama","Stars:, Tôru Furuya, , Kirk Thornton, , Troy Baker, , Nobunaga Shimazaki","The protagonist, Baki Hanma, trains with an intense focus to become strong enough to surpass his father, Yujiro Hanma, the strongest fighter in the world.",6.7,45 min,TV-MA,7271,
Formula 1: Drive to Survive,tt8289930,2019– ,"Documentary, Sport","Stars:, Will Buxton, , Jack Nicholls, , Daniel Ricciardo, , Lewis Hamilton",Docuseries following the FIA Formula One World Championship across multiple seasons.,8.6,40 min,TV-MA,45572,
The Color of Money,tt0090863,1986,"Drama, Sport","Director:, Martin Scorsese, | ,     Stars:, Paul Newman, , Tom Cruise, , Mary Elizabeth Mastrantonio, , Helen Shaver","Fast Eddie Felson teaches a cocky but immensely talented protégé the ropes of pool hustling, which in turn inspires him to make an unlikely comeback.",7.0,119 min,R,88606,"52,293,982"
All American: Homecoming,tt14088994,2022– ,"Drama, Sport","Stars:, GeffriMaya, , Peyton 'Alex' Smith, , Kelly Jenrette, , Cory Hardrict",Follows a young tennis hopeful from Beverly Hills and an elite baseball player from Chicago as they contend with the high stakes of college sports.,6.4,42 min,TV-14,1256,
Rocky III,tt0084602,1982,"Drama, Sport","Director:, Sylvester Stallone, | ,     Stars:, Sylvester Stallone, , Talia Shire, , Burt Young, , Carl Weathers","Rocky faces the ultimate challenge from a powerful new contender, and must turn to a former rival to help regain his throne as the undisputed fighting champion.",6.8,99 min,PG,201785,"125,049,125"
Hoosiers,tt0091217,1986,"Drama, Sport","Director:, David Anspaugh, | ,     Stars:, Gene Hackman, , Barbara Hershey, , Dennis Hopper, , Sheb Wooley",A coach with a checkered past and a local drunk train a small-town high school basketball team to become a top contender for the state championship in 1950s Indiana.,7.4,114 min,PG,49162,"28,607,524"
Slap Shot,tt0076723,1977,"Comedy, Drama, Sport","Director:, George Roy Hill, | ,     Stars:, Paul Newman, , Michael Ontkean, , Strother Martin, , Jennifer Warren",A failing ice hockey team finds success with outrageously violent hockey goonery.,7.3,123 min,R,39182,"28,000,000"
Ballers,tt2891574,2015–2019,"Comedy, Drama, Sport","Stars:, Dwayne Johnson, , John David Washington, , Donovan W. Carter, , Troy Garity","A series centered around a group of football players and their families, friends and handlers.",7.6,30 min,TV-MA,45763,
Sweetwater,tt2365971,2023,"Biography, Drama, Sport","Director:, Martin Guigui, | ,     Stars:, Everett Osborne, , Cary Elwes, , Jeremy Piven, , Kevin Pollak","Hall of Famer, Nat 'Sweetwater' Clifton, makes history as the first African American to sign an NBA contract, forever changing how the game of basketball is played.",5.8,118 min,PG-13,651,
Whip It,tt1172233,2009,"Drama, Sport","Director:, Drew Barrymore, | ,     Stars:, Elliot Page, , Drew Barrymore, , Kristen Wiig, , Sarah Habel","In Bodeen, Texas, an indie-rock-loving misfit finds a way of dealing with small-town misery after discovering a roller-derby league in nearby Austin.",6.9,111 min,PG-13,68923,"13,043,363"
Home Team,tt14592064,2022,"Comedy, Sport","Directors:, Charles Kinnane, , Daniel Kinnane, | ,     Stars:, Kevin James, , Taylor Lautner, , Rob Schneider, , Jackie Sandler",New Orleans Saints head coach Sean Payton coaches his son's 6th-grade football team while he is being suspended for the entire 2012 season as a result of his role in the Saints' Bountygate scandal.,6.0,95 min,PG,20504,
Jocks,tt0093315,1986,"Comedy, Sport","Director:, Steve Carver, | ,     Stars:, Scott Strader, , Perry Lang, , Mariska Hargitay, , Richard Roundtree","The coach of a college tennis team is given an ultimatum: put together a winning team, or else.",3.8,91 min,R,853,
Hot Rod,tt0787475,2007,"Comedy, Sport","Director:, Akiva Schaffer, | ,     Stars:, Andy Samberg, , Isla Fisher, , Ian McShane, , Jorma Taccone",Self-proclaimed stuntman Rod Kimble is preparing for the jump of his life - to clear fifteen buses to raise money for his abusive stepfather Frank's life-saving heart operation.,6.7,88 min,PG-13,90192,"13,920,741"
Rollerball,tt0073631,1975,"Action, Sci-Fi, Sport","Director:, Norman Jewison, | ,     Stars:, James Caan, , John Houseman, , Maud Adams, , John Beck","In a corporate-controlled future, an ultra-violent sport known as Rollerball represents the world, and one of its powerful athletes is out to defy those who want him out of the game.",6.6,125 min,Approved,26942,"30,000,000"
No Limit,tt14995258,2022,"Drama, Romance, Sport","Director:, David M. Rosenthal, | ,     Stars:, Camille Rowe, , Sofiane Zermani, , César Domboy, , Laurent Fernandez",Roxana Aubrey decides to drop her studies and escape her life in Paris for a free diving course in the south of France. She is quickly pulled into a life that reaches new depths brought by the weight of an ocean's descent.,5.8,118 min,TV-MA,3311,
