Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
The Longest Ride,tt2726560,2015,"Comedy, Drama, Romance","Director:, George Tillman Jr., | ,     Stars:, Scott Eastwood, , Britt Robertson, , Alan Alda, , Jack Huston","The lives of a young couple intertwine with a much older man, as he reflects back on a past love.",7.0,123 min,PG-13,85689,"37,446,117"
The Assassination of Jesse James by the Coward Robert Ford,tt0443680,2007,"Biography, Crime, Drama","Director:, Andrew Dominik, | ,     Stars:, Brad Pitt, , Casey Affleck, , Sam Shepard, , Mary-Louise Parker","Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.",7.5,160 min,R,187046,"3,904,982"
Giant,tt0049261,1956,"Drama, Western","Director:, George Stevens, | ,     Stars:, Elizabeth Taylor, , Rock Hudson, , James Dean, , Carroll Baker",Sprawling epic covering the life of a Texas cattle rancher and his family and associates.,7.6,201 min,G,40671,
City Slickers,tt0101587,1991,"Comedy, Western","Director:, Ron Underwood, | ,     Stars:, Billy Crystal, , Jack Palance, , Daniel Stern, , Bruno Kirby","On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.",6.8,113 min,PG-13,60314,"124,033,791"
Laramie,tt0052481,1959–1963,Western,"Stars:, Robert Fuller, , John Smith, , Spring Byington, , Dennis Holmes","In the 1870s Wyoming Territory, Slim Sherman and his 14-year-old brother Andy try to hang on to their ranch after their father's death.",7.7,60 min,TV-PG,1326,
The Good Guys and the Bad Guys,tt0064379,1969,"Comedy, Drama, Western","Director:, Burt Kennedy, | ,     Stars:, Robert Mitchum, , George Kennedy, , Martin Balsam, , David Carradine","An aging lawman and an aging outlaw join forces when their respective positions in society are usurped by a younger, but incompetent Marshal, and a younger, but vicious gang leader.",6.1,91 min,M,1434,"108,042"
The Wild Wild West,tt0058855,1965–1969,"Action, Adventure, Western","Stars:, Robert Conrad, , Ross Martin, , Dick Cangey, , Whitey Hughes","Two Secret Service agents, equipped with a wide array of gizmos, work for the government in the Old West.",8.1,50 min,TV-PG,5804,
The Lone Ranger,tt1210819,2013,"Action, Adventure, Western","Director:, Gore Verbinski, | ,     Stars:, Johnny Depp, , Armie Hammer, , William Fichtner, , Tom Wilkinson","Native American warrior Tonto recounts the untold tales that transformed John Reid, a man of the law, into a legend of justice.",6.4,150 min,PG-13,239347,"89,302,115"
Daniel Boone,tt0057742,1964–1970,"Adventure, Western","Stars:, Fess Parker, , Patricia Blair, , Darby Hinton, , Dal McKennon","Frontier hero Daniel Boone conducts surveys and expeditions around Boonesborough, running into both friendly and hostile Indians, before, during, and even after the Revolutionary War.",7.3,60 min,TV-PG,2188,
Wild Wild West,tt0120891,1999,"Action, Comedy, Sci-Fi","Director:, Barry Sonnenfeld, | ,     Stars:, Will Smith, , Kevin Kline, , Kenneth Branagh, , Salma Hayek","The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.",4.9,106 min,PG-13,163907,"113,805,681"
Django,tt14084828,2022– ,"Drama, Western","Stars:, Matthias Schoenaerts, , Nicholas Pinnock, , Lisa Vicari, , Noomi Rapace","Follows Django, a gunslinger in the Wild West who is searching for his daughter who he believes escaped the murder of his family eight years ago.",4.5,50 min,,849,
The Ridiculous 6,tt2479478,2015,"Action, Adventure, Comedy","Director:, Frank Coraci, | ,     Stars:, Adam Sandler, , Terry Crews, , Jorge Garcia, , Taylor Lautner","An outlaw who was raised by Native Americans discovers that he has five half-brothers. Together the men go on a mission to find their wayward, deadbeat dad.",4.8,119 min,TV-14,51442,
Spirit: Stallion of the Cimarron,tt0166813,2002,"Animation, Adventure, Drama","Directors:, Kelly Asbury, , Lorna Cook, | ,     Stars:, Matt Damon, , James Cromwell, , Daniel Studi, , Chopper Bernet","A wild stallion is captured by humans and slowly loses the will to resist training, yet, throughout his struggles for freedom, the stallion refuses to let go of the hope of one day returning home to his herd.",7.2,83 min,G,80536,"73,280,117"
Monte Walsh,tt0329390,2003 TV Movie,"Drama, Romance, Western","Director:, Simon Wincer, | ,     Stars:, Tom Selleck, , Isabella Rossellini, , Keith Carradine, , George Eads","Wyoming, 1892: Monte's been cowboy for ranchers all his life but he's no longer young and big business is taking over the ranches.",7.1,117 min,TV-14,2841,
Open Range,tt0316356,2003,"Action, Drama, Romance","Director:, Kevin Costner, | ,     Stars:, Kevin Costner, , Robert Duvall, , Diego Luna, , Abraham Benrubi",A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,7.4,139 min,R,75523,"58,331,254"
Wynonna Earp,tt4878326,2016–2021,"Action, Drama, Fantasy","Stars:, Melanie Scrofano, , Tim Rozon, , Dominique Provost-Chalkley, , Katherine Barrell","Following Wyatt Earp's great great-granddaughter as she battles demons and other creatures. With her unique abilities and a posse of dysfunctional allies, she's the only thing that can bring the paranormal to justice.",7.4,43 min,TV-14,23825,
The Man Who Shot Liberty Valance,tt0056217,1962,"Drama, Western","Director:, John Ford, | ,     Stars:, James Stewart, , John Wayne, , Vera Miles, , Lee Marvin",A senator returns to a Western town for the funeral of an old friend and tells the story of his origins.,8.1,123 min,Approved,79037,
Brimstone,tt1895315,2016,"Drama, Mystery, Thriller","Director:, Martin Koolhoven, | ,     Stars:, Guy Pearce, , Dakota Fanning, , Emilia Jones, , Carice van Houten","From the moment the new Reverend climbs the pulpit, Liz knows that she and her family are in great danger.",7.0,148 min,R,43200,
Kung Fu,tt0068093,1972–1975,"Adventure, Drama, Western","Stars:, David Carradine, , Radames Pera, , Keye Luke, , Philip Ahn",The adventures of Shaolin Monk Kwai Chang Caine as he wanders the American West armed only with his skill in Kung Fu.,7.6,60 min,TV-PG,6706,
High Noon,tt0044706,1952,"Drama, Thriller, Western","Director:, Fred Zinnemann, | ,     Stars:, Gary Cooper, , Grace Kelly, , Thomas Mitchell, , Lloyd Bridges","A town Marshal, despite the disagreements of his newlywed bride and the townspeople around him, must face a gang of deadly killers alone at ""high noon"" when the gang leader, an outlaw he ""sent up"" years ago, arrives on the noon train.",8.0,85 min,PG,106986,"9,450,000"
The Wild Bunch,tt0065214,1969,"Action, Adventure, Drama","Director:, Sam Peckinpah, | ,     Stars:, William Holden, , Ernest Borgnine, , Robert Ryan, , Edmond O'Brien","An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",7.9,135 min,R,87480,"12,064,472"
The Devil's Rejects,tt0395584,2005,"Crime, Horror, Western","Director:, Rob Zombie, | ,     Stars:, Sid Haig, , Sheri Moon Zombie, , Bill Moseley, , William Forsythe","The murderous, backwoods Firefly family take to the road to escape the vengeful Sheriff Wydell, who is not afraid of being as ruthless as his target.",6.7,107 min,R,102988,"17,044,981"
The Big Valley,tt0058791,1965–1969,Western,"Stars:, Richard Long, , Peter Breck, , Lee Majors, , Linda Evans",The Wild West adventures of the Barkley family in California's San Joaquin Valley.,7.6,60 min,TV-PG,3251,
The Great Race,tt0059243,1965,"Action, Adventure, Comedy","Director:, Blake Edwards, | ,     Stars:, Tony Curtis, , Natalie Wood, , Jack Lemmon, , Peter Falk","In the early 20th century, two rivals, the heroic Leslie and the despicable Professor Fate, engage in an epic automobile race from New York to Paris.",7.2,160 min,Passed,18828,"25,333,333"
The Big Country,tt0051411,1958,"Drama, Romance, Western","Director:, William Wyler, | ,     Stars:, Gregory Peck, , Jean Simmons, , Carroll Baker, , Charlton Heston","A New England sea captain in the 1880s arrives at his fiancée's sprawling Texas ranch, where he becomes embroiled in a feud between two families over a valuable patch of land.",7.9,166 min,Passed,19296,
The Son,tt3839822,2017–2019,"Drama, History, Western","Stars:, Pierce Brosnan, , Jacob Lofland, , Henry Garrett, , Paola Núñez",A multi-generational epic telling of the story of America's birth as a superpower through the bloody rise and fall of one Texas oil empire.,7.5,44 min,TV-14,6876,
True Grit,tt0065126,1969,"Adventure, Drama, Western","Director:, Henry Hathaway, | ,     Stars:, John Wayne, , Kim Darby, , Glen Campbell, , Jeremy Slate","A drunken, hard-nosed U.S. Marshal and a Texas Ranger help a stubborn teenager track down her father's murderer in Indian Territory.",7.4,128 min,G,49379,"31,132,592"
The World to Come,tt9738716,2020,"Drama, History, Western","Director:, Mona Fastvold, | ,     Stars:, Katherine Waterston, , Vanessa Kirby, , Casey Affleck, , Christopher Abbott","Somewhere along the mid-19th century American East Coast frontier, two neighboring couples battle hardship and isolation, witnessed by a splendid yet testing landscape, challenging them both physically and psychologically.",6.4,105 min,R,9288,
The Warrant: Breaker's Law,tt18560250,2023,"Thriller, Western","Director:, Brent Christy, | ,     Stars:, Dermot Mulroney, , Neal McDonough, , Bruce Boxleitner, , Nick Searcy","A warrant brings Marshal John Breaker and Deputy Bugle Bearclaw, cross-country to deliver a dangerous criminal. But, when they make a stand on behalf of a judge, can they defend a small town from the most ruthless gang in the West?",5.4,,,46,
Of Mice and Men,tt0105046,1992,"Drama, Western","Director:, Gary Sinise, | ,     Stars:, John Malkovich, , Gary Sinise, , Ray Walston, , Casey Siemaszko","A nomadic farm worker looks after his dimwitted, gentle-giant friend during the Great Depression.",7.5,115 min,PG-13,45210,"5,101,632"
The Sisters Brothers,tt4971344,2018,"Drama, Western","Director:, Jacques Audiard, | ,     Stars:, John C. Reilly, , Joaquin Phoenix, , Jake Gyllenhaal, , Riz Ahmed","Eli and Charlie Sisters, an infamous duo of gunslinging assassins, chase a gold prospector and his unexpected ally in 1850s Oregon.",6.9,122 min,R,67487,"3,143,056"
Jeremiah Johnson,tt0068762,1972,"Adventure, Drama, Western","Director:, Sydney Pollack, | ,     Stars:, Robert Redford, , Will Geer, , Delle Bolton, , Josh Albee",A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by the Crow tribe and proves to be a match for their warriors in single combat on the early frontier.,7.6,108 min,GP,33164,"47,742,000"
Cowboys & Aliens,tt0409847,2011,"Action, Drama, Sci-Fi","Director:, Jon Favreau, | ,     Stars:, Daniel Craig, , Harrison Ford, , Olivia Wilde, , Abigail Spencer","A spaceship arrives in Arizona, 1873, to take over the Earth, starting with the Wild West region. A posse of cowboys and natives are all that stand in their way.",6.0,119 min,PG-13,226219,"100,240,551"
Deadwood: The Movie,tt4943998,2019 TV Movie,"Drama, Western","Director:, Daniel Minahan, | ,     Stars:, Timothy Olyphant, , Ian McShane, , Molly Parker, , Paula Malcomson","As the residents of Deadwood gather to commemorate Dakota's statehood in 1889, saloon owner Al Swearengen and Marshal Seth Bullock clash with Senator George Hearst.",7.4,110 min,TV-MA,24397,
The Last Manhunt,tt11399896,2022,Western,"Director:, Christian Camargo, | ,     Stars:, Martin Sensmeier, , Mainei Kinimaka, , Zahn McClarnon, , Lily Gladstone","Based on true events in the early 1900s Wild West, Willie Boy falls in love with Carlota from the Chemehuevi tribe despite being forbidden to be together. A fatal incident forces the young couple to flee the only place they know as home.",4.3,103 min,R,842,
Stagecoach,tt0031971,1939,"Adventure, Drama, Western","Director:, John Ford, | ,     Stars:, John Wayne, , Claire Trevor, , Andy Devine, , John Carradine",A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,7.8,96 min,Passed,51293,
Young Guns II,tt0100994,1990,"Action, Drama, Western","Director:, Geoff Murphy, | ,     Stars:, Emilio Estevez, , Kiefer Sutherland, , Lou Diamond Phillips, , Christian Slater","In 1881, cattle baron John Chisum pays a bounty to Patrick Floyd Garrett to kill outlaw Billy the Kid.",6.5,104 min,PG-13,37665,"44,143,410"
Two Mules for Sister Sara,tt0065134,1970,"Adventure, Drama, Romance","Director:, Don Siegel, | ,     Stars:, Clint Eastwood, , Shirley MacLaine, , Manolo Fábregas, , Alberto Morin","Nun Sara (Shirley MacLaine) is on the run in Mexico and is saved from cowboys by Hogan (Clint Eastwood), who is preparing for a future mission to capture a French fort. The pair become good friends, but Sara never does tell him the true reason behind her being outlawed.",7.0,116 min,GP,29188,"11,500,000"
Appaloosa,tt0800308,2008,"Action, Crime, Drama","Director:, Ed Harris, | ,     Stars:, Ed Harris, , Viggo Mortensen, , Renée Zellweger, , Jeremy Irons",Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.,6.7,115 min,R,62803,"20,207,003"
McLintock!,tt0057298,1963,"Comedy, Western","Director:, Andrew V. McLaglen, | ,     Stars:, John Wayne, , Maureen O'Hara, , Patrick Wayne, , Stefanie Powers","Wealthy rancher G. W. McLintock uses his power and influence in the territory to keep the peace between farmers, ranchers, land-grabbers, Indians and corrupt government officials.",7.1,126 min,Passed,15859,
Cat Ballou,tt0059017,1965,"Comedy, Western","Director:, Elliot Silverstein, | ,     Stars:, Jane Fonda, , Lee Marvin, , Michael Callan, , Dwayne Hickman",A young schoolteacher turns into an outlaw to avenge her murdered father.,6.8,97 min,Not Rated,15545,"20,666,667"
Yellowstone Kelly,tt0053457,1959,"Drama, Western","Director:, Gordon Douglas, | ,     Stars:, Clint Walker, , Edd Byrnes, , John Russell, , Ray Danton","In 1870s, in the Sioux territory south of the Missouri, trapper and Indian scout Luther Yellowstone Kelly is hired by the army at Fort Buford but runs into trouble with the Sioux.",6.5,91 min,Approved,1207,
The Misfits,tt0055184,1961,"Drama, Romance, Western","Director:, John Huston, | ,     Stars:, Clark Gable, , Marilyn Monroe, , Montgomery Clift, , Thelma Ritter",A divorcée falls for an over-the-hill cowboy who is struggling to maintain his romantically independent lifestyle.,7.2,125 min,Not Rated,21859,"8,938,000"
